"LI_BUF_TOTAL_SUM","LI_SUINI_CAPI_SUM","LI_BUF_MEAT_mean","LI_BUF_MILK_mean","LI_BUF_MIXED_mean","ASR","Year"
399,55,20.0769230769231,9.92307692307692,0.692307692307692,"MONTAGNA DELLA MEDIA VALSESIA",2011
360,59,18.9230769230769,8.46153846153846,0.307692307692308,"MONTAGNA DELLA MEDIA VALSESIA",2012
378,63,19.3076923076923,9.53846153846154,0.230769230769231,"MONTAGNA DELLA MEDIA VALSESIA",2013
375,77,19.0769230769231,9.76923076923077,0,"MONTAGNA DELLA MEDIA VALSESIA",2014
409,64,21,10.4615384615385,0,"MONTAGNA DELLA MEDIA VALSESIA",2015
469,53,23.7692307692308,12.3076923076923,0,"MONTAGNA DELLA MEDIA VALSESIA",2016
455,45,24,11,0,"MONTAGNA DELLA MEDIA VALSESIA",2017
440,43,20.7857142857143,10.6428571428571,0,"MONTAGNA DELLA MEDIA VALSESIA",2018
451,36,19.4285714285714,12.7857142857143,0,"MONTAGNA DELLA MEDIA VALSESIA",2019
435,39,17.7857142857143,13.2857142857143,0,"MONTAGNA DELLA MEDIA VALSESIA",2020
450,19,19.3571428571429,12.7857142857143,0,"MONTAGNA DELLA MEDIA VALSESIA",2021
379,20,19.3076923076923,9.84615384615385,0,"MONTAGNA DELLA MEDIA VALSESIA",2022
447,33,22.5384615384615,11.8461538461538,0,"MONTAGNA DELLA MEDIA VALSESIA",2023
637,13,41.75,11.3333333333333,0,"MONTAGNA DELLA MEDIA VALSESIA",2024
296,82,5.27272727272727,8.72727272727273,12.9090909090909,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2011
333,78,7.09090909090909,9.63636363636364,13.5454545454545,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2012
333,89,6.63636363636364,11.6363636363636,12,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2013
324,93,7.36363636363636,11.4545454545455,10.6363636363636,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2014
322,78,5.90909090909091,10.4545454545455,12.9090909090909,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2015
331,75,8.54545454545454,8.90909090909091,12.6363636363636,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2016
440,97,12.4166666666667,11.0833333333333,13.1666666666667,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2017
479,105,14.0769230769231,12.1538461538462,10.6153846153846,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2018
483,110,14.3846153846154,12.8461538461538,9.92307692307692,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2019
522,41,16.4615384615385,13.0769230769231,10.6153846153846,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2020
488,48,17.3076923076923,13.9230769230769,6.30769230769231,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2021
429,51,13,12.6153846153846,7.38461538461539,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2022
590,30,26.3846153846154,11.6923076923077,7.30769230769231,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2023
595,23,26.3846153846154,12.2307692307692,7.15384615384615,"MONTAGNA DELLA VAL D'INTELVI E DEL CERESIO",2024
4436,12373,438.875,28.375,87.25,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2011
4018,11006,385.125,78.25,38.875,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2012
2870,12189,259.875,70.375,28.5,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2013
3449,10049,325.875,81.375,23.875,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2014
3893,12336,376.125,86.75,23.75,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2015
4019,7157,402,86.375,14,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2016
4247,14468,436,90,4.875,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2017
4131,12382,413,94.125,9.25,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2018
3702,12852,348.5,98.375,15.875,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2019
4204,13519,420.125,94.5,10.875,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2020
4359,12698,442.625,87.75,14.5,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2021
3870,14358,388.875,83.25,11.625,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2022
4135,15830,432.75,79.25,4.875,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2023
5631,12320,629.75,69.5,4.625,"MONTAGNA DELLE MEDIE VALLI MAIRA E GRANA",2024
9212,17878,688.6,155.2,77.4,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2011
8314,18289,593.2,168,70.2,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2012
8608,17234,615.5,178,67.3,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2013
9102,16478,653.7,183.4,73.1,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2014
8383,18957,580.8,185.2,72.3,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2015
9670,19501,722.8,203.9,40.3,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2016
9757,19042,735.2,196.9,43.6,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2017
9726,15542,749.9,190.8,31.9,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2018
9533,17128,749.9,174.1,29.3,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2019
9897,17120,768,193.6,28.1,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2020
9848,17395,744.3,210.6,29.9,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2021
9577,16365,741,197,19.7,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2022
9631,17530,754.2,148.7,60.2,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2023
12837,16680,1083.8,134.8,65.1,"MONTAGNA DELLE MEDIE VALLI STURA DI DEMONTE E GESSO",2024
629,1236,53,576,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2011
691,1033,57,622,12,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2012
711,1190,35,665,11,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2013
740,7295,35,698,7,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2014
801,295,42,759,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2015
1289,311,51,593.5,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2016
1297,348,64.5,584,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2017
1230,349,60.5,554.5,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2018
1227,320,58.5,555,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2019
1252,129,62,564,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2020
1216,134,51.5,556.5,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2021
1221,88,68,542.5,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2022
1236,62,71.5,546.5,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2023
1231,45,61,554.5,0,"MONTAGNA TRA ALTO ENZA E ALTO DOLO",2024
4890,15280,46.5,1175.5,0.5,"MONTAGNA TRA MEDIO ENZA E DOLO",2011
5161,9564,56.5,1219,14.75,"MONTAGNA TRA MEDIO ENZA E DOLO",2012
5355,10717,68.5,1251,19.25,"MONTAGNA TRA MEDIO ENZA E DOLO",2013
5081,9294,58.5,1189.5,22.25,"MONTAGNA TRA MEDIO ENZA E DOLO",2014
5515,7445,69.75,1307.5,1.5,"MONTAGNA TRA MEDIO ENZA E DOLO",2015
5639,8427,58,1351.75,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2016
5440,7847,55,1305,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2017
5014,7919,58,1195.5,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2018
5253,8125,57.25,1256,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2019
5288,7331,53.25,1268.75,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2020
5295,4524,49.75,1274,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2021
5386,6387,60.5,1286,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2022
5158,4025,47.25,1242.25,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2023
5047,3319,47.25,1214.5,0,"MONTAGNA TRA MEDIO ENZA E DOLO",2024
3112,0,142,204.25,42.75,"MONTAGNA TRA PIAVE E CISMON",2011
2782,0,107.25,208.25,32.25,"MONTAGNA TRA PIAVE E CISMON",2012
3096,577,133.5,230.625,22.875,"MONTAGNA TRA PIAVE E CISMON",2013
3144,339,119,205,25.3333333333333,"MONTAGNA TRA PIAVE E CISMON",2014
3030,339,121,193,22.6666666666667,"MONTAGNA TRA PIAVE E CISMON",2015
2749,318,71.7777777777778,214,19.6666666666667,"MONTAGNA TRA PIAVE E CISMON",2016
2621,336,70,199.555555555556,21.6666666666667,"MONTAGNA TRA PIAVE E CISMON",2017
2994,328,113.444444444444,199,20.2222222222222,"MONTAGNA TRA PIAVE E CISMON",2018
2824,328,107.333333333333,185.222222222222,21.2222222222222,"MONTAGNA TRA PIAVE E CISMON",2019
2776,6982,106,178.222222222222,24.2222222222222,"MONTAGNA TRA PIAVE E CISMON",2020
2892,8419,109.222222222222,186.222222222222,25.8888888888889,"MONTAGNA TRA PIAVE E CISMON",2021
2760,8600,101.666666666667,180,25,"MONTAGNA TRA PIAVE E CISMON",2022
2673,7949,90.2222222222222,178.333333333333,28.4444444444444,"MONTAGNA TRA PIAVE E CISMON",2023
2033,6839,41.8571428571429,233,15.5714285714286,"MONTAGNA TRA PIAVE E CISMON",2024
1602,288,13.4358974358974,27.2051282051282,0.435897435897436,"MONTAGNA TRA VERBANO E CERESIO",2011
1533,255,12.0810810810811,28.972972972973,0.378378378378378,"MONTAGNA TRA VERBANO E CERESIO",2012
1693,226,13.5555555555556,32.9722222222222,0.5,"MONTAGNA TRA VERBANO E CERESIO",2013
1701,231,13.027027027027,32.7027027027027,0.243243243243243,"MONTAGNA TRA VERBANO E CERESIO",2014
1699,201,12.6666666666667,26.3333333333333,8.19444444444444,"MONTAGNA TRA VERBANO E CERESIO",2015
1700,203,11.9189189189189,25.2972972972973,8.72972972972973,"MONTAGNA TRA VERBANO E CERESIO",2016
1782,213,12.4594594594595,26.8108108108108,8.89189189189189,"MONTAGNA TRA VERBANO E CERESIO",2017
1871,177,13.1142857142857,30.3142857142857,10.0285714285714,"MONTAGNA TRA VERBANO E CERESIO",2018
1810,180,12.6470588235294,30.0588235294118,10.5294117647059,"MONTAGNA TRA VERBANO E CERESIO",2019
1817,250,11.3636363636364,32.8787878787879,10.8181818181818,"MONTAGNA TRA VERBANO E CERESIO",2020
1841,197,11.9117647058824,41.3529411764706,0.882352941176471,"MONTAGNA TRA VERBANO E CERESIO",2021
1903,185,11.7878787878788,44.4545454545455,1.42424242424242,"MONTAGNA TRA VERBANO E CERESIO",2022
2092,136,15.4166666666667,40.8611111111111,1.83333333333333,"MONTAGNA TRA VERBANO E CERESIO",2023
2043,119,15.2121212121212,45.8484848484849,0.848484848484849,"MONTAGNA TRA VERBANO E CERESIO",2024
8979,19739,332.125,773.5,16.75,"MONTI LESSINI",2011
9231,27492,354.75,787.625,11.5,"MONTI LESSINI",2012
9318,22323,299.875,845.625,19.25,"MONTI LESSINI",2013
9380,20792,287.125,866.875,18.5,"MONTI LESSINI",2014
9768,21430,333.375,864.125,23.5,"MONTI LESSINI",2015
9737,22186,326.875,861.625,28.625,"MONTI LESSINI",2016
9230,22957,312.375,806.375,35,"MONTI LESSINI",2017
9076,20291,308.375,788.75,37.375,"MONTI LESSINI",2018
9323,20131,361.875,764.625,38.875,"MONTI LESSINI",2019
8913,21554,312.625,769.75,31.75,"MONTI LESSINI",2020
8965,30038,308,781.5,31.125,"MONTI LESSINI",2021
8752,22313,307.75,755.25,31,"MONTI LESSINI",2022
8718,21221,329.75,729.25,30.75,"MONTI LESSINI",2023
8609,19961,322.875,733,20.25,"MONTI LESSINI",2024
1991,2350,199.714285714286,83.4285714285714,1.28571428571429,"MORENICA DEL LAGO D'ISEO",2011
2030,2040,201,87.7142857142857,1.28571428571429,"MORENICA DEL LAGO D'ISEO",2012
2195,2342,206.142857142857,101.285714285714,6.14285714285714,"MORENICA DEL LAGO D'ISEO",2013
2012,3166,175.714285714286,103.142857142857,8.57142857142857,"MORENICA DEL LAGO D'ISEO",2014
1974,2261,186,87.8571428571429,8.14285714285714,"MORENICA DEL LAGO D'ISEO",2015
1956,1929,178.285714285714,86.2857142857143,14.8571428571429,"MORENICA DEL LAGO D'ISEO",2016
2192,1846,215.142857142857,82.4285714285714,15.5714285714286,"MORENICA DEL LAGO D'ISEO",2017
2139,2344,216.714285714286,71.1428571428571,17.7142857142857,"MORENICA DEL LAGO D'ISEO",2018
1947,2250,187.285714285714,68.7142857142857,22.1428571428571,"MORENICA DEL LAGO D'ISEO",2019
1930,2147,188.571428571429,67.8571428571429,19.2857142857143,"MORENICA DEL LAGO D'ISEO",2020
1913,1275,191,73,9.28571428571429,"MORENICA DEL LAGO D'ISEO",2021
1799,1800,182.285714285714,68,6.71428571428571,"MORENICA DEL LAGO D'ISEO",2022
1840,1861,193.857142857143,60.4285714285714,8.57142857142857,"MORENICA DEL LAGO D'ISEO",2023
1559,1788,153.142857142857,63,6.57142857142857,"MORENICA DEL LAGO D'ISEO",2024
1623,16404,57.8181818181818,53.9090909090909,35.8181818181818,"MORENICA DELLA SERRA",2011
1679,15601,86.4545454545455,54.3636363636364,11.8181818181818,"MORENICA DELLA SERRA",2012
1760,15231,93.8181818181818,23.1818181818182,43,"MORENICA DELLA SERRA",2013
1734,15806,106.3,52.8,14.3,"MORENICA DELLA SERRA",2014
1575,16601,106.4,50,1.1,"MORENICA DELLA SERRA",2015
1603,16080,95.0833333333333,36.4166666666667,2.08333333333333,"MORENICA DELLA SERRA",2016
1722,16337,102.916666666667,37.8333333333333,2.75,"MORENICA DELLA SERRA",2017
1841,14752,107.333333333333,43.6666666666667,2.41666666666667,"MORENICA DELLA SERRA",2018
2023,15424,144.333333333333,21.5,2.75,"MORENICA DELLA SERRA",2019
1964,18144,139.333333333333,22.3333333333333,2,"MORENICA DELLA SERRA",2020
1985,17141,127.083333333333,36.75,1.58333333333333,"MORENICA DELLA SERRA",2021
1720,14188,129.272727272727,25.2727272727273,1.81818181818182,"MORENICA DELLA SERRA",2022
2084,18206,158.090909090909,29.6363636363636,1.72727272727273,"MORENICA DELLA SERRA",2023
2652,17546,211.181818181818,26.3636363636364,3.54545454545455,"MORENICA DELLA SERRA",2024
3765,8746,22.7631578947368,11.7105263157895,64.6052631578947,"MORENICA DI IVREA",2011
3493,1842,61.2777777777778,35.75,0,"MORENICA DI IVREA",2012
3492,3174,60.8611111111111,36.0833333333333,0.0555555555555556,"MORENICA DI IVREA",2013
3668,4074,62.4594594594595,36.2972972972973,0.378378378378378,"MORENICA DI IVREA",2014
3701,7010,64,33.6756756756757,2.35135135135135,"MORENICA DI IVREA",2015
3779,7325,66.2702702702703,33.0810810810811,2.78378378378378,"MORENICA DI IVREA",2016
3770,7286,66.1111111111111,34.3888888888889,4.22222222222222,"MORENICA DI IVREA",2017
3863,5396,66.0789473684211,32.6578947368421,2.92105263157895,"MORENICA DI IVREA",2018
4126,2450,69.8461538461538,32.8974358974359,3.05128205128205,"MORENICA DI IVREA",2019
4238,3087,74.5945945945946,34.2702702702703,5.67567567567568,"MORENICA DI IVREA",2020
4093,504,73.6944444444444,32.2777777777778,7.72222222222222,"MORENICA DI IVREA",2021
4052,3782,79.7714285714286,29.4,6.6,"MORENICA DI IVREA",2022
3753,3798,72.8285714285714,26.2,8.2,"MORENICA DI IVREA",2023
5643,4400,127.558823529412,27.3823529411765,11.0294117647059,"MORENICA DI IVREA",2024
3849,202,87.9166666666667,71.5,161.333333333333,"MORENICA DI RIVOLI",2011
4019,212,228.75,75.25,30.9166666666667,"MORENICA DI RIVOLI",2012
3966,238,230.416666666667,69.75,30.3333333333333,"MORENICA DI RIVOLI",2013
3767,238,225.583333333333,57.5833333333333,30.75,"MORENICA DI RIVOLI",2014
3720,141,222.916666666667,55.5,31.5833333333333,"MORENICA DI RIVOLI",2015
3728,142,223.583333333333,54.4166666666667,32.6666666666667,"MORENICA DI RIVOLI",2016
3819,120,228.333333333333,54.5,35.4166666666667,"MORENICA DI RIVOLI",2017
3797,123,231.333333333333,53.25,31.8333333333333,"MORENICA DI RIVOLI",2018
3721,125,231.5,49.8333333333333,28.75,"MORENICA DI RIVOLI",2019
3531,108,222.916666666667,46.5833333333333,24.75,"MORENICA DI RIVOLI",2020
3521,193,219.5,53.75,20.1666666666667,"MORENICA DI RIVOLI",2021
3140,152,197.75,46.4166666666667,17.5,"MORENICA DI RIVOLI",2022
3034,122,194.5,42.5833333333333,15.75,"MORENICA DI RIVOLI",2023
4386,60,310,39.5,16,"MORENICA DI RIVOLI",2024
19225,61798,1690,985.166666666667,529,"MORENICA MERIDIONALE DEL BENACO",2011
19044,55524,1597.16666666667,1011.16666666667,565.666666666667,"MORENICA MERIDIONALE DEL BENACO",2012
19346,59861,1658,972.5,593.833333333333,"MORENICA MERIDIONALE DEL BENACO",2013
19436,54227,1632.33333333333,1011.5,595.5,"MORENICA MERIDIONALE DEL BENACO",2014
18619,56619,1543.66666666667,957.833333333333,601.666666666667,"MORENICA MERIDIONALE DEL BENACO",2015
20248,56102,1847.5,940.5,586.666666666667,"MORENICA MERIDIONALE DEL BENACO",2016
21626,53378,2021.66666666667,965.666666666667,617,"MORENICA MERIDIONALE DEL BENACO",2017
21341,60211,1964.66666666667,970,622.166666666667,"MORENICA MERIDIONALE DEL BENACO",2018
20959,62798,1929.33333333333,878.833333333333,685,"MORENICA MERIDIONALE DEL BENACO",2019
21098,76162,1990.5,1028.16666666667,497.666666666667,"MORENICA MERIDIONALE DEL BENACO",2020
21472,70538,2021.33333333333,1186.16666666667,371.166666666667,"MORENICA MERIDIONALE DEL BENACO",2021
21070,68312,1968,1208.5,335.166666666667,"MORENICA MERIDIONALE DEL BENACO",2022
19490,67269,1734.33333333333,1216,298,"MORENICA MERIDIONALE DEL BENACO",2023
18896,62304,1718.66666666667,1234.33333333333,196.333333333333,"MORENICA MERIDIONALE DEL BENACO",2024
4444,8335,142.3,301.3,0.8,"MORENICA NORD-OCCIDENTALE DEL BENACO",2011
4495,7243,126.4,312.1,11,"MORENICA NORD-OCCIDENTALE DEL BENACO",2012
4532,7334,118.9,319.3,15,"MORENICA NORD-OCCIDENTALE DEL BENACO",2013
4441,8176,110,293,41.1,"MORENICA NORD-OCCIDENTALE DEL BENACO",2014
4561,5584,107.4,288.3,60.4,"MORENICA NORD-OCCIDENTALE DEL BENACO",2015
4456,4719,110.4,275.6,59.6,"MORENICA NORD-OCCIDENTALE DEL BENACO",2016
4405,5263,112.1,253.7,74.7,"MORENICA NORD-OCCIDENTALE DEL BENACO",2017
12697,27107,363.090909090909,690.454545454545,100.727272727273,"MORENICA NORD-OCCIDENTALE DEL BENACO",2018
12685,28222,352.6,771.3,144.6,"MORENICA NORD-OCCIDENTALE DEL BENACO",2019
12980,29640,367.4,748,182.6,"MORENICA NORD-OCCIDENTALE DEL BENACO",2020
12778,29923,335.1,822.3,120.4,"MORENICA NORD-OCCIDENTALE DEL BENACO",2021
12715,28573,354.9,808.4,108.2,"MORENICA NORD-OCCIDENTALE DEL BENACO",2022
12366,27629,343.2,764.3,129.1,"MORENICA NORD-OCCIDENTALE DEL BENACO",2023
12489,30889,370,761.9,117,"MORENICA NORD-OCCIDENTALE DEL BENACO",2024
7894,2932,713,141.555555555556,22.5555555555556,"MORENICA NORD-ORIENTALE DEL BENACO",2011
7219,3081,585.6,127,9.3,"MORENICA NORD-ORIENTALE DEL BENACO",2012
7270,4679,662.555555555556,144.555555555556,0.666666666666667,"MORENICA NORD-ORIENTALE DEL BENACO",2013
6920,4268,623.111111111111,145.666666666667,0.111111111111111,"MORENICA NORD-ORIENTALE DEL BENACO",2014
7114,3650,580.1,131.2,0.1,"MORENICA NORD-ORIENTALE DEL BENACO",2015
7453,4771,684.555555555556,141.555555555556,2,"MORENICA NORD-ORIENTALE DEL BENACO",2016
7680,4970,912.142857142857,183.142857142857,1.85714285714286,"MORENICA NORD-ORIENTALE DEL BENACO",2017
7393,3864,686,133,2.44444444444444,"MORENICA NORD-ORIENTALE DEL BENACO",2018
7345,2077,686.555555555556,127.333333333333,2.22222222222222,"MORENICA NORD-ORIENTALE DEL BENACO",2019
6520,2083,601.666666666667,120.555555555556,2.22222222222222,"MORENICA NORD-ORIENTALE DEL BENACO",2020
6740,5605,703.75,137,1.75,"MORENICA NORD-ORIENTALE DEL BENACO",2021
6603,5610,631.888888888889,101.444444444444,0.333333333333333,"MORENICA NORD-ORIENTALE DEL BENACO",2022
6240,4931,763.285714285714,112.857142857143,15.2857142857143,"MORENICA NORD-ORIENTALE DEL BENACO",2023
7004,5389,770.625,101.75,3.125,"MORENICA NORD-ORIENTALE DEL BENACO",2024
1450,8512,63.7272727272727,41.1818181818182,26.9090909090909,"PIANURA",2011
1546,8962,95.7272727272727,35.3636363636364,9.45454545454546,"PIANURA",2012
1462,10920,90.9090909090909,31.0909090909091,10.9090909090909,"PIANURA",2013
1418,10920,84.5454545454545,30.0909090909091,14.2727272727273,"PIANURA",2014
1535,11284,91.6363636363636,33.0909090909091,14.8181818181818,"PIANURA",2015
1516,11284,96.8,37.3,17.5,"PIANURA",2016
1623,10196,117.5,31,13.8,"PIANURA",2017
1614,11043,98.7272727272727,34.4545454545455,13.5454545454545,"PIANURA",2018
1870,12281,132.4,40.2,14.4,"PIANURA",2019
1885,13528,146.8,25.8,15.9,"PIANURA",2020
1809,11934,136.6,23.5,20.8,"PIANURA",2021
1850,13172,143.4,22.8,18.8,"PIANURA",2022
2269,14047,183.2,23.4,20.3,"PIANURA",2023
2871,12535,244.4,23.3,19.4,"PIANURA",2024
1107,6695,33.0909090909091,64.6363636363636,2.90909090909091,"PIANURA A DESTRA DEL RENO",2011
1041,5060,31.5555555555556,81.8888888888889,2.22222222222222,"PIANURA A DESTRA DEL RENO",2012
1144,8305,40.3333333333333,86.7777777777778,0,"PIANURA A DESTRA DEL RENO",2013
1146,5214,32.4444444444444,89.2222222222222,5.66666666666667,"PIANURA A DESTRA DEL RENO",2014
1199,1698,30.5555555555556,91.5555555555556,11.1111111111111,"PIANURA A DESTRA DEL RENO",2015
1246,2567,26.5,88.9,9.2,"PIANURA A DESTRA DEL RENO",2016
1395,4225,32.4444444444444,99.1111111111111,23.4444444444444,"PIANURA A DESTRA DEL RENO",2017
1390,4016,56.375,117.375,0,"PIANURA A DESTRA DEL RENO",2018
1586,4053,84.75,113.5,0,"PIANURA A DESTRA DEL RENO",2019
1286,5073,48.875,111.875,0,"PIANURA A DESTRA DEL RENO",2020
1256,4373,48.75,108.25,0,"PIANURA A DESTRA DEL RENO",2021
1626,4274,116,116.285714285714,0,"PIANURA A DESTRA DEL RENO",2022
1553,3900,98,123.857142857143,0,"PIANURA A DESTRA DEL RENO",2023
1400,3879,64.875,110.125,0,"PIANURA A DESTRA DEL RENO",2024
3245,4103,173.5,367.333333333333,0,"PIANURA A SINISTRA DEL RENO",2011
3279,4947,199,347.5,0,"PIANURA A SINISTRA DEL RENO",2012
3210,3592,190.5,344.5,0,"PIANURA A SINISTRA DEL RENO",2013
3275,3283,152.166666666667,393.666666666667,0,"PIANURA A SINISTRA DEL RENO",2014
2467,3156,130.333333333333,280.833333333333,0,"PIANURA A SINISTRA DEL RENO",2015
2389,3516,137,261.166666666667,0,"PIANURA A SINISTRA DEL RENO",2016
2568,3673,134.5,293.5,0,"PIANURA A SINISTRA DEL RENO",2017
2671,2555,114.333333333333,330.833333333333,0,"PIANURA A SINISTRA DEL RENO",2018
2713,3562,114,338.166666666667,0,"PIANURA A SINISTRA DEL RENO",2019
2776,3174,117.166666666667,345.5,0,"PIANURA A SINISTRA DEL RENO",2020
2703,3409,100.166666666667,350.333333333333,0,"PIANURA A SINISTRA DEL RENO",2021
2610,4901,93.8333333333333,341.166666666667,0,"PIANURA A SINISTRA DEL RENO",2022
2564,2897,101.666666666667,325.666666666667,0,"PIANURA A SINISTRA DEL RENO",2023
2442,5010,81.8333333333333,325.166666666667,0,"PIANURA A SINISTRA DEL RENO",2024
22448,110850,136.578947368421,452.921052631579,1.23684210526316,"PIANURA BERGAMASCA OCCIDENTALE",2011
22467,102597,137.078947368421,453,1.15789473684211,"PIANURA BERGAMASCA OCCIDENTALE",2012
22256,112268,126.026315789474,452.868421052632,6.78947368421053,"PIANURA BERGAMASCA OCCIDENTALE",2013
22504,102677,142.361111111111,476.388888888889,6.36111111111111,"PIANURA BERGAMASCA OCCIDENTALE",2014
21878,103946,114.684210526316,451.710526315789,9.3421052631579,"PIANURA BERGAMASCA OCCIDENTALE",2015
22089,100717,113.447368421053,457.421052631579,10.4210526315789,"PIANURA BERGAMASCA OCCIDENTALE",2016
21753,105694,110.891891891892,465.27027027027,11.7567567567568,"PIANURA BERGAMASCA OCCIDENTALE",2017
22203,104533,108.947368421053,461.605263157895,13.7368421052632,"PIANURA BERGAMASCA OCCIDENTALE",2018
22551,97127,118.416666666667,496.638888888889,11.3611111111111,"PIANURA BERGAMASCA OCCIDENTALE",2019
22249,105282,116.571428571429,503.6,15.5142857142857,"PIANURA BERGAMASCA OCCIDENTALE",2020
22540,104137,114.555555555556,509.722222222222,1.83333333333333,"PIANURA BERGAMASCA OCCIDENTALE",2021
21649,103419,99.1666666666667,502.194444444444,0,"PIANURA BERGAMASCA OCCIDENTALE",2022
21071,101125,105.111111111111,480.194444444444,0,"PIANURA BERGAMASCA OCCIDENTALE",2023
21509,74955,106.444444444444,491.027777777778,0,"PIANURA BERGAMASCA OCCIDENTALE",2024
34148,221441,602.074074074074,662.555555555556,0.111111111111111,"PIANURA BERGAMASCA ORIENTALE",2011
35989,207480,607.703703703704,716.074074074074,9.14814814814815,"PIANURA BERGAMASCA ORIENTALE",2012
34975,204428,548.444444444444,735.888888888889,11.037037037037,"PIANURA BERGAMASCA ORIENTALE",2013
34030,209142,510.222222222222,738.777777777778,11.3703703703704,"PIANURA BERGAMASCA ORIENTALE",2014
32868,176158,452.851851851852,753.740740740741,10.7407407407407,"PIANURA BERGAMASCA ORIENTALE",2015
32204,180632,425.777777777778,755.62962962963,11.3333333333333,"PIANURA BERGAMASCA ORIENTALE",2016
32059,189829,427.615384615385,790.115384615385,15.3076923076923,"PIANURA BERGAMASCA ORIENTALE",2017
32188,170652,428.074074074074,753.703703703704,10.3703703703704,"PIANURA BERGAMASCA ORIENTALE",2018
31477,234646,433.72,812.92,12.44,"PIANURA BERGAMASCA ORIENTALE",2019
32374,211634,436.692307692308,791.730769230769,16.7307692307692,"PIANURA BERGAMASCA ORIENTALE",2020
31764,216131,427.56,839.08,3.92,"PIANURA BERGAMASCA ORIENTALE",2021
32632,232309,477.458333333333,882.208333333333,0,"PIANURA BERGAMASCA ORIENTALE",2022
31264,206570,423.25,879.416666666667,0,"PIANURA BERGAMASCA ORIENTALE",2023
31185,206708,433.291666666667,866.083333333333,0,"PIANURA BERGAMASCA ORIENTALE",2024
