"x","y","o3_aot40f_22"
4499000,2605000,33244.6328125
4501000,2605000,39960.74609375
4503000,2605000,32769.04296875
4505000,2605000,33969.5
4507000,2605000,33243.6171875
4509000,2605000,31765.0546875
4511000,2605000,25926.7421875
4513000,2605000,29359.576171875
4515000,2605000,30283.93359375
4517000,2605000,32266.10546875
4519000,2605000,37123.875
4521000,2605000,31594.177734375
4523000,2605000,38050.73046875
4525000,2605000,36418.828125
4527000,2605000,33529.5625
4529000,2605000,24872.28125
4531000,2605000,24227.212890625
4533000,2605000,21721.44140625
4535000,2605000,20269.70703125
4537000,2605000,20937.48828125
4539000,2605000,21373.072265625
4541000,2605000,19379.443359375
4057000,2603000,45913.609375
4059000,2603000,45548.36328125
4061000,2603000,42591.0546875
4063000,2603000,42598.98828125
4065000,2603000,42610.28125
4067000,2603000,41194.5078125
4069000,2603000,38522.8671875
4071000,2603000,39222.96875
4073000,2603000,41253.59375
4075000,2603000,40811.6171875
4077000,2603000,40307.42578125
4079000,2603000,38484.72265625
4081000,2603000,38262.9921875
4083000,2603000,39610.68359375
4085000,2603000,41379.328125
4087000,2603000,43581.40234375
4089000,2603000,45700.3359375
4091000,2603000,44411.23828125
4093000,2603000,37299.0625
4095000,2603000,35447.4453125
4097000,2603000,42659.12109375
4099000,2603000,46102.609375
4101000,2603000,46111.15625
4103000,2603000,41051.859375
4105000,2603000,39959.90625
4107000,2603000,40679.765625
4109000,2603000,39561.125
4111000,2603000,41913.98046875
4113000,2603000,39538.26171875
4115000,2603000,40512.32421875
4117000,2603000,43250.9296875
4119000,2603000,41953.73046875
4121000,2603000,35935.890625
4123000,2603000,39831.6953125
4125000,2603000,42719.734375
4127000,2603000,46249.390625
4129000,2603000,48445.44921875
4131000,2603000,48886.44140625
4133000,2603000,42139.55859375
4135000,2603000,36664.65234375
4137000,2603000,40322.04296875
4139000,2603000,46863.25390625
4141000,2603000,43383.5234375
4143000,2603000,37843.04296875
4145000,2603000,48798.125
4147000,2603000,51066.8515625
4149000,2603000,52769.1875
4151000,2603000,50145.68359375
4153000,2603000,54969.40234375
4155000,2603000,51845.0703125
4157000,2603000,48552.8203125
4159000,2603000,41915.16015625
4161000,2603000,45194.546875
4163000,2603000,57698.140625
4165000,2603000,64683.15234375
4167000,2603000,62381.96875
4169000,2603000,59408.81640625
4171000,2603000,61245.8125
4173000,2603000,65932.03125
4175000,2603000,61578.1171875
4177000,2603000,63738.484375
4179000,2603000,63630.0234375
4181000,2603000,62941.91796875
4183000,2603000,58245.875
4185000,2603000,54930.0390625
4187000,2603000,55481.09765625
4189000,2603000,52586.30078125
4191000,2603000,47044.015625
4193000,2603000,39939.69140625
4195000,2603000,40895.73046875
4197000,2603000,45315.10546875
4199000,2603000,50563.96484375
4201000,2603000,55544.23046875
4203000,2603000,57877.25
4205000,2603000,55419.80859375
4207000,2603000,52419.7578125
4209000,2603000,48643.640625
4211000,2603000,43531.890625
4213000,2603000,39640.25
4215000,2603000,38390.04296875
4217000,2603000,40375.8125
4219000,2603000,44463.390625
4221000,2603000,45162.04296875
4223000,2603000,48764.01953125
4225000,2603000,51908.41796875
4227000,2603000,52885.37890625
4229000,2603000,49634.60546875
4231000,2603000,46729
4233000,2603000,46403.9296875
4235000,2603000,45136.390625
4237000,2603000,40771.07421875
4239000,2603000,37488.96875
4241000,2603000,43408.47265625
4243000,2603000,49523.95703125
4245000,2603000,58640.265625
4247000,2603000,55501.1484375
4249000,2603000,58371.1015625
4251000,2603000,53803.2578125
4253000,2603000,55858.45703125
4255000,2603000,58742.12890625
4257000,2603000,55873.828125
4259000,2603000,47952.6640625
4261000,2603000,47793.2421875
4263000,2603000,45354.09375
4265000,2603000,46914.96875
4267000,2603000,47312.06640625
4269000,2603000,47159.3828125
4271000,2603000,52540.62890625
4273000,2603000,53918.16015625
4275000,2603000,54319.6875
4277000,2603000,47900.23046875
4279000,2603000,51601.67578125
4281000,2603000,57029.375
4283000,2603000,55831.7734375
4285000,2603000,54013.1875
4287000,2603000,51857.07421875
4289000,2603000,58141.5625
4291000,2603000,48033.2421875
4293000,2603000,45592.9296875
4295000,2603000,52959.03515625
4297000,2603000,60490.68359375
4299000,2603000,60473.98828125
4301000,2603000,57746.16796875
4303000,2603000,54212.1640625
4305000,2603000,57166.94140625
4307000,2603000,58084.71484375
4309000,2603000,53300.8359375
4311000,2603000,45978.0625
4313000,2603000,44574.1796875
4315000,2603000,52839.7890625
4317000,2603000,54118.98828125
4319000,2603000,51232.828125
4321000,2603000,52266.7890625
4323000,2603000,54818.5
4325000,2603000,57480.01171875
4327000,2603000,52025.56640625
4329000,2603000,51379.390625
4331000,2603000,46102.82421875
4333000,2603000,48250.640625
4335000,2603000,48505.203125
4337000,2603000,53188.81640625
4339000,2603000,52558.640625
4341000,2603000,47304.95703125
4343000,2603000,50089.59375
4345000,2603000,54113.4296875
4347000,2603000,55935.65625
4349000,2603000,55446.19921875
4351000,2603000,57518.69140625
4353000,2603000,55440.87890625
4355000,2603000,56565.6640625
4357000,2603000,56430.56640625
4359000,2603000,47757.5546875
4361000,2603000,48594.69921875
4363000,2603000,53686.046875
4365000,2603000,46558.40625
4367000,2603000,53026.640625
4369000,2603000,59146.76953125
4371000,2603000,63856.15625
4373000,2603000,60978.90625
4375000,2603000,58213.03515625
4377000,2603000,49858.234375
4379000,2603000,43780.65625
4381000,2603000,45576.73828125
4383000,2603000,54882.6875
4385000,2603000,57771.64453125
4387000,2603000,58464.25390625
4389000,2603000,52982.69140625
4391000,2603000,49587.359375
4393000,2603000,42987.8828125
4395000,2603000,38263.56640625
4397000,2603000,38542.12109375
4399000,2603000,42031.9609375
4401000,2603000,44830.25
4403000,2603000,44343.921875
4405000,2603000,49299.0390625
4407000,2603000,44712.55078125
4409000,2603000,42590.59765625
4411000,2603000,38043.09765625
4413000,2603000,33731.85546875
4415000,2603000,30892.296875
4417000,2603000,32100.828125
4419000,2603000,40072.96875
4421000,2603000,43495.8984375
4423000,2603000,42171.109375
4425000,2603000,38591.80078125
4427000,2603000,40027.203125
4429000,2603000,43821.4453125
4431000,2603000,44121.4296875
4433000,2603000,41384.66015625
4435000,2603000,35122.7265625
4437000,2603000,36969.0234375
4439000,2603000,39948.89453125
4441000,2603000,46874.57421875
4443000,2603000,46889.0859375
4445000,2603000,49367.765625
4447000,2603000,50126.3359375
4449000,2603000,47224.8125
4451000,2603000,48231.453125
4453000,2603000,51077.4765625
4455000,2603000,52591.3359375
4457000,2603000,48630.98828125
4459000,2603000,56828.734375
4461000,2603000,56303.55859375
4463000,2603000,52736.90625
4465000,2603000,45487.01953125
4467000,2603000,44442.18359375
4469000,2603000,45032.26953125
4471000,2603000,47492.86328125
4473000,2603000,45720.71875
4475000,2603000,48032.4375
4477000,2603000,46770.1875
4479000,2603000,43963.01953125
4481000,2603000,40547.890625
4483000,2603000,36930.078125
4485000,2603000,32096.658203125
4487000,2603000,35238.81640625
4489000,2603000,46296.3359375
4491000,2603000,49506.984375
4493000,2603000,45594.578125
4495000,2603000,37682.65625
4497000,2603000,42748.5
4499000,2603000,44741.359375
4501000,2603000,46644.06640625
4503000,2603000,40939.79296875
4505000,2603000,39676.73828125
4507000,2603000,36666.1796875
4509000,2603000,30054.1953125
4511000,2603000,25923.224609375
4513000,2603000,35050.53515625
4515000,2603000,38408.16015625
4517000,2603000,37779.74609375
4519000,2603000,36846.87109375
4521000,2603000,31000.470703125
4523000,2603000,34513.32421875
4525000,2603000,30677.2265625
4527000,2603000,28003.9375
4529000,2603000,30787.71875
4531000,2603000,30261.705078125
4533000,2603000,29126.744140625
4535000,2603000,26988.6328125
4537000,2603000,26578.46484375
4539000,2603000,22105.9765625
4541000,2603000,19064.134765625
4057000,2601000,46077.8203125
4059000,2601000,45564.1328125
4061000,2601000,42753.0859375
4063000,2601000,42760.0625
4065000,2601000,42770.1484375
4067000,2601000,41068.40234375
4069000,2601000,37530.046875
4071000,2601000,37527.51171875
4073000,2601000,38290.1640625
4075000,2601000,37324.0625
4077000,2601000,35849.09765625
4079000,2601000,35395.30859375
4081000,2601000,36359.2421875
4083000,2601000,39967.58203125
4085000,2601000,41640.1484375
4087000,2601000,47186.7578125
4089000,2601000,47487.2578125
4091000,2601000,39440.046875
4093000,2601000,34477.8828125
4095000,2601000,38407.5390625
4097000,2601000,43152.640625
4099000,2601000,41715.84765625
4101000,2601000,36124.73828125
4103000,2601000,37181.49609375
4105000,2601000,34306.6015625
4107000,2601000,33263.09375
4109000,2601000,33619.2578125
4111000,2601000,33154.859375
4113000,2601000,36542.51171875
4115000,2601000,42293.625
4117000,2601000,42512.09375
4119000,2601000,41262.50390625
4121000,2601000,38291.09765625
4123000,2601000,33722.44140625
4125000,2601000,39983.09765625
4127000,2601000,47874.1796875
4129000,2601000,49254.734375
4131000,2601000,42393.69921875
4133000,2601000,40625.10546875
4135000,2601000,37213.8671875
4137000,2601000,43230.515625
4139000,2601000,48276.9375
4141000,2601000,40151.6640625
4143000,2601000,36658.73046875
4145000,2601000,41647.203125
4147000,2601000,44466.44140625
4149000,2601000,57616.98828125
4151000,2601000,61051
4153000,2601000,56730.31640625
4155000,2601000,54579.58203125
4157000,2601000,49267.98828125
4159000,2601000,48151.73046875
4161000,2601000,58052.7890625
4163000,2601000,67944.1015625
4165000,2601000,65805.4609375
4167000,2601000,60336.171875
4169000,2601000,57179.80078125
4171000,2601000,57041.84765625
4173000,2601000,62109.53515625
4175000,2601000,63646.6875
4177000,2601000,59344.55859375
4179000,2601000,57922.3828125
4181000,2601000,62218.859375
4183000,2601000,59525.20703125
4185000,2601000,51847.1015625
4187000,2601000,47843.12109375
4189000,2601000,43925.63671875
4191000,2601000,38693.890625
4193000,2601000,41438.3203125
4195000,2601000,49198.30078125
4197000,2601000,49892.48046875
4199000,2601000,50457.1953125
4201000,2601000,53488.5859375
4203000,2601000,57214.59375
4205000,2601000,49757.38671875
4207000,2601000,42478.9296875
4209000,2601000,40939.40625
4211000,2601000,42696.8359375
4213000,2601000,44190.23046875
4215000,2601000,41817.62109375
4217000,2601000,38426.2734375
4219000,2601000,36093.41796875
4221000,2601000,35700.56640625
4223000,2601000,39891.703125
4225000,2601000,48738.49609375
4227000,2601000,51790.328125
4229000,2601000,51383.71875
4231000,2601000,52200.33203125
4233000,2601000,46401.76171875
4235000,2601000,42318.609375
4237000,2601000,41451.6328125
4239000,2601000,35810.171875
4241000,2601000,41347.08984375
4243000,2601000,49846.2890625
4245000,2601000,56782.5
4247000,2601000,57386.53125
4249000,2601000,61983.4765625
4251000,2601000,56587.31640625
4253000,2601000,57945.8828125
4255000,2601000,51007.40234375
4257000,2601000,47114.8671875
4259000,2601000,48694.1875
4261000,2601000,51927.09765625
4263000,2601000,50162.28515625
4265000,2601000,55878.53515625
4267000,2601000,53323.484375
4269000,2601000,50811.88671875
4271000,2601000,55927
4273000,2601000,56390.703125
4275000,2601000,58467.1328125
4277000,2601000,48268.27734375
4279000,2601000,48393.66796875
4281000,2601000,56696.765625
4283000,2601000,57652.5546875
4285000,2601000,55572.03125
4287000,2601000,58925.6328125
4289000,2601000,55439.90625
4291000,2601000,46248.87890625
4293000,2601000,44899.62890625
4295000,2601000,51100.53125
4297000,2601000,58260.9140625
4299000,2601000,60634.03515625
4301000,2601000,56913.5625
4303000,2601000,58905.203125
4305000,2601000,60207.140625
4307000,2601000,55265.36328125
4309000,2601000,50231.046875
4311000,2601000,43934.6640625
4313000,2601000,48891.078125
4315000,2601000,54499.92578125
4317000,2601000,58876.828125
4319000,2601000,54912.21875
4321000,2601000,51434.8984375
4323000,2601000,55938.80859375
4325000,2601000,57894.65625
4327000,2601000,53886.4921875
4329000,2601000,52281.0234375
4331000,2601000,46580.7578125
4333000,2601000,51891.51953125
4335000,2601000,49209.359375
4337000,2601000,53455.9140625
4339000,2601000,52070.43359375
4341000,2601000,53733.4296875
4343000,2601000,50221.94921875
4345000,2601000,46925.3203125
4347000,2601000,49330.4296875
4349000,2601000,53895.140625
4351000,2601000,53951.9140625
4353000,2601000,54370.953125
4355000,2601000,59221.56640625
4357000,2601000,58031.4765625
4359000,2601000,52975.0078125
4361000,2601000,55226.1640625
4363000,2601000,59858.1796875
4365000,2601000,50268.8125
4367000,2601000,47826.9453125
4369000,2601000,57435.58984375
4371000,2601000,62870.94921875
4373000,2601000,59410.453125
4375000,2601000,55029.4609375
4377000,2601000,46363.140625
4379000,2601000,52983.3359375
4381000,2601000,56121.4921875
4383000,2601000,57509.53125
4385000,2601000,54021.4296875
4387000,2601000,51373.9375
4389000,2601000,51339.1796875
4391000,2601000,44172.921875
4393000,2601000,38484.1015625
4395000,2601000,41618.234375
4397000,2601000,48387.96875
4399000,2601000,51447.64453125
4401000,2601000,47658.03125
4403000,2601000,47703.64453125
4405000,2601000,46377.05078125
4407000,2601000,46058.47265625
4409000,2601000,47636
4411000,2601000,46630.69140625
4413000,2601000,40792.5625
4415000,2601000,34542.1796875
4417000,2601000,30857.962890625
4419000,2601000,33026.1328125
4421000,2601000,38741.5546875
4423000,2601000,37917.5859375
4425000,2601000,33810.3359375
4427000,2601000,40014.21875
4429000,2601000,40904.12109375
4431000,2601000,40887.21875
4433000,2601000,36569.609375
4435000,2601000,35385.71875
4437000,2601000,37584.75
4439000,2601000,43649.23046875
4441000,2601000,57192.5390625
4443000,2601000,56058.5546875
4445000,2601000,51151.3671875
4447000,2601000,53330.4453125
4449000,2601000,50152.5390625
4451000,2601000,52082.59765625
4453000,2601000,56244.875
4455000,2601000,54306.4375
4457000,2601000,51117.0390625
4459000,2601000,52068.14453125
4461000,2601000,57327.92578125
4463000,2601000,49684.80078125
4465000,2601000,44476.9453125
4467000,2601000,43261.09375
4469000,2601000,41699.609375
4471000,2601000,47320.40625
4473000,2601000,44199.08984375
4475000,2601000,44602.8359375
4477000,2601000,48786.07421875
4479000,2601000,46493.6328125
4481000,2601000,42025.84765625
4483000,2601000,41415.51953125
4485000,2601000,35934.13671875
4487000,2601000,32530.34765625
4489000,2601000,36499.1875
4491000,2601000,49584.890625
4493000,2601000,48150.3125
4495000,2601000,47742.1640625
4497000,2601000,47670.15625
4499000,2601000,45140.26171875
4501000,2601000,44162
4503000,2601000,39318.359375
4505000,2601000,36099.67578125
4507000,2601000,31563.107421875
4509000,2601000,27447.234375
4511000,2601000,26470.3359375
4513000,2601000,30832.88671875
4515000,2601000,32848.37890625
4517000,2601000,34552.4375
4519000,2601000,36800.49609375
4521000,2601000,34741.1484375
4523000,2601000,34593.125
4525000,2601000,36480.49609375
4527000,2601000,34969.90234375
4529000,2601000,36956.76953125
4531000,2601000,36317.19921875
4533000,2601000,34927.49609375
4535000,2601000,33401.890625
4537000,2601000,34524.87109375
4539000,2601000,26887.45703125
4541000,2601000,20494.88671875
4057000,2599000,46278.76171875
